epoch,train_loss,train_recon,train_kld,val_loss,val_recon,val_kld
0,3478.8424767602846,3071.57197512856,40.72705187737187,2445.863918606106,2149.9917065503005,29.587220231095355
1,2322.8456141218353,2028.2890068730221,29.45566210203533,2028.6396484375,1806.59790161255,22.20417559588397
2,2038.4841636174842,1790.6920824268195,24.779208132586902,1884.256446876564,1686.0100178303303,19.824644056287735
3,1916.7981531843354,1678.2357681467563,23.85623827584182,1819.1537797563187,1589.21313989771,22.994063582625593
4,1803.2117212223102,1578.3605332772943,22.48511856658549,1741.2902893127502,1509.1815154998749,23.21087701471002
5,1812.9051349881329,1568.088398684731,24.481673218932333,1744.8308914383133,1513.7782421092968,23.10526468851664
6,1742.8601846815664,1508.6501829509493,23.42099987947488,1667.6569499186687,1446.2695869697823,22.13873602606513
7,1705.1167338310918,1481.7699849189082,22.33467496075208,1646.4650412130882,1425.0549416604103,22.14101099084925
8,1674.1848694620253,1446.1948872626583,22.798998231525662,1620.1483055320946,1391.1330950090717,22.901520600190032
9,1639.7466648536392,1409.4334342859968,23.03132297177858,1590.9227977977978,1360.8035046765515,23.011928951656735
10,1642.3983138844937,1401.5966636174842,24.080164820031275,1593.323145411036,1322.0326224662163,27.129051460518134
11,1624.2200504351265,1383.2918636273735,24.09281828675089,1577.1245689048424,1345.6075743712463,23.15169919981016
12,1599.0873454806172,1356.1987774426425,24.28885698922073,1551.0583591403904,1314.2581272678929,23.68002340719626
13,1577.6490864814082,1330.782222854035,24.68668676448774,1539.2308147991741,1295.8978333802552,24.333297668395936
14,1566.4423852848101,1318.5343638746044,24.790802426881427,1523.4464992336086,1280.1995726194946,24.324691787735002
15,1553.1419093651107,1296.9137015427216,25.622821373275563,1518.132224998436,1267.5192047516266,25.061302284340005
16,1533.854786392405,1280.630118918117,25.322466461567938,1515.4368323401527,1264.9551211367618,25.048170637678695
17,1531.1260803995253,1274.6585850969145,25.646749453001384,1497.0995272616367,1236.0452972503754,26.105423630417526
18,1517.5806022547467,1259.7697821894778,25.781082172635234,1508.9924006037288,1237.3963093953328,27.15960933162166
19,1526.2158808840982,1269.5152108880538,25.670067297054242,1503.0756948354604,1247.1685396333835,25.590716387774492
20,1509.5940961234178,1246.5928204113925,26.300127980678898,1499.7244422156532,1249.8946837462463,24.982976292943334
21,1492.007967019383,1229.8957513350474,26.21122096580795,1478.4837787005756,1222.7569415118244,25.572684470359032
22,1495.9109721123418,1230.9789371538766,26.493203426312796,1483.0025836383259,1223.0896932088338,25.99128936981415
23,1487.0999653876581,1223.1330096667325,26.396695255327828,1478.6910005708835,1223.3139496918793,25.53770575079474
24,1476.524903579905,1210.2356309335444,26.628927071486846,1470.3440647678929,1209.4190811905655,26.092498718200623
25,1468.2964534711234,1201.7987032733386,26.64977480731433,1472.842720650338,1208.5887997372372,26.42539235707876
26,1473.6535465288766,1206.6126631724683,26.704089316838903,1472.5000175957207,1202.2754952217842,27.022452353476524
27,1460.9619820510284,1192.9990425979036,26.79629425821425,1469.4448765171421,1193.5857869588338,27.585908051606292
28,1459.4345208662974,1187.727742410008,27.17067857573304,1464.8538988206958,1188.0698374155406,27.67840551733374
29,1450.9120253164556,1182.4165397547467,26.84954889997651,1460.1920875954079,1183.6282170842717,27.65638775677533
30,1458.0793030557754,1186.434792202334,27.164451270767405,1451.707715528028,1184.6738740693818,26.70338369680716
31,1451.4671355814874,1178.0925391861156,27.33745934208737,1458.8606350491116,1196.0111527543168,26.28494895041526
32,1440.0231667820412,1168.3254419254351,27.169772918314873,1467.4105384681557,1196.778221580956,27.063231322142453
33,1439.3029927314083,1167.4743596716771,27.18286308578298,1448.1656793512261,1179.169016672923,26.89966602344532
34,1438.692811758307,1165.053731952136,27.36390798061709,1457.7444055383507,1191.7580695930305,26.598634110795366
35,1432.2727019877373,1160.0074002422864,27.226530302023587,1446.92309692505,1178.7540489708458,26.816904566309475
36,1429.7405081833465,1154.4319261768196,27.530858177474784,1453.9197205017517,1178.4318459084084,27.54878712941457
37,1423.75126953125,1150.5553253560126,27.319593849665,1446.3536446602852,1168.9900124734108,27.736363331715506
38,1429.9623121044303,1152.861223669897,27.71010898638375,1438.0070578390892,1165.2822930352227,27.272475081282455
39,1425.2601228738133,1150.6959923852849,27.45641328835789,1444.280301786161,1174.751681368869,26.952863233106154
40,1414.544590585443,1139.4805045984967,27.506408324422715,1452.9230392501877,1177.715482083646,27.520754992663562
41,1422.840490259098,1146.8055534266218,27.603493316264093,1444.3068214699074,1173.759303248561,27.054753529774892
42,1411.7246118473101,1135.6165613874605,27.61080511551869,1440.6806122528778,1168.319728908596,27.236088597142064
43,1412.4128745549842,1134.4338014240507,27.797907421256923,1441.2365803303303,1168.0853705267768,27.315120586284525
