epoch,train_loss,train_acc,val_loss,val_acc
0,4.167560665757506,0.03367684946632315,3.9079436983790123,0.055055055055055056
1,3.7948044601239657,0.06330511593669488,4.0020108566627846,0.044044044044044044
2,3.5096139198811476,0.08465218991534781,3.1846724351247153,0.13313313313313313
3,3.3418238026103335,0.10894368789105631,3.0720023769993445,0.14714714714714713
4,3.1823711172376963,0.1332351858667648,2.8833989435965353,0.15915915915915915
5,3.0673857550433246,0.1521899153478101,2.948798304205542,0.14714714714714713
6,2.968405967255397,0.16893632683106366,3.0113885070945883,0.17217217217217218
7,2.8728371378161865,0.18310636731689364,2.5680194063348933,0.25325325325325326
8,2.7856664154781416,0.19966875230033124,2.4006417955125534,0.2782782782782783
9,2.7069823332994702,0.2160471107839529,2.3143180777002743,0.30930930930930933
10,2.6217454731091445,0.23702613176297388,2.599092836255903,0.23023023023023023
11,2.5524420907579013,0.24751564225248435,2.2876877999520517,0.3033033033033033
12,2.4994247514270533,0.26168568273831433,2.154143057308636,0.33433433433433435
13,2.411383797151006,0.2799043062200957,1.993777289882198,0.3973973973973974
14,2.3277411001940442,0.3005152741994847,2.1715216123544656,0.3063063063063063
15,2.2606015489695483,0.3174457121825543,1.925199038750894,0.3843843843843844
16,2.1863274953362692,0.3367684946632315,1.7094965916615468,0.4824824824824825
17,2.149210026784552,0.36105999263894,1.7681366446259263,0.46846846846846846
18,2.090949433842344,0.3722856091277144,1.6692181609653018,0.5055055055055055
19,2.0295847554306885,0.375046006624954,1.7088949271031209,0.47047047047047047
20,1.9659377238660074,0.3963930806036069,1.5623796765391413,0.5125125125125125
21,1.886950276509602,0.423629002576371,1.5966012300075114,0.4944944944944945
22,1.8680627889215486,0.42270887007729113,1.5059137149854704,0.5325325325325325
23,1.8094951275476956,0.4331983805668016,1.4724609252807495,0.5505505505505506
24,1.747453842173616,0.45730585204269414,1.2786280253270008,0.6196196196196196
25,1.7417342980029964,0.4576739050423261,1.281458558978977,0.6066066066066066
26,1.668989972766375,0.4814133235185867,1.179493631447877,0.6276276276276276
27,1.628215189317065,0.4882223040117777,1.2485601717048698,0.6036036036036037
28,1.59929151380593,0.4992638940007361,1.1003685544083666,0.6586586586586587
29,1.5785403920308079,0.5058888479941112,1.7972166350892596,0.47347347347347346
30,1.5087683636518274,0.5329407434670592,1.335719449264748,0.5715715715715716
31,1.5083597302217453,0.5261317629738682,1.1655746068324413,0.6246246246246246
