epoch,train_loss,train_acc,val_loss,val_acc
0,4.107676691547404,0.03827751196172249,3.669606175866571,0.06906906906906907
1,3.7412605231239113,0.05907250644092749,3.6218894134174,0.08108108108108109
2,3.5372044793551223,0.08594037541405962,3.4438384572068252,0.09309309309309309
3,3.3902911472109953,0.09845417740154583,3.2329092627173073,0.13713713713713713
4,3.2739436391262524,0.11354435038645565,3.4060200181928604,0.13513513513513514
5,3.115134709803638,0.1442767758557232,2.918177139055025,0.1881881881881882
6,3.0209826171771104,0.1584468163415532,2.731739847748368,0.21621621621621623
7,2.868346678934248,0.19120353330879647,2.6849322462225103,0.22022022022022023
8,2.800582848097149,0.20610967979389033,2.3961167366535694,0.2822822822822823
9,2.6986083503501312,0.22064777327935223,2.537456217709485,0.2652652652652653
10,2.6121318077049493,0.2388663967611336,2.338869179094637,0.2922922922922923
11,2.5477632497837317,0.2526683842473316,2.4725685639901682,0.26626626626626626
12,2.4831074235366466,0.27051895472948106,2.3292177823690086,0.3163163163163163
13,2.391016458736696,0.2964666912035333,1.973759713950935,0.4084084084084084
14,2.3191606409636587,0.31652557968347445,1.997683942019641,0.4314314314314314
15,2.249318375673459,0.3257269046742731,1.754043839595936,0.4644644644644645
16,2.1491843294825324,0.3525947736474052,1.9548269802624278,0.38538538538538536
17,2.132880794418442,0.35664335664335667,1.5721292982588302,0.5235235235235235
18,2.080546112590561,0.3616120721383879,1.6250510726485763,0.5135135135135135
19,2.0260634070422046,0.38516746411483255,1.6046837626754105,0.5265265265265265
20,1.9586514129680792,0.40504232609495766,1.5931449381558147,0.5085085085085085
