epoch,train_loss,train_acc,val_loss,val_acc
0,4.132065765948038,0.029044046932102326,3.8566869116640903,0.05105105105105105
1,3.8038984335576327,0.05154837468743989,3.588403649516292,0.06406406406406406
2,3.6037963696410276,0.07135987689940373,3.4104388853212497,0.08408408408408409
3,3.490482693613665,0.08770917484131564,3.1525343395210244,0.13213213213213212
4,3.3369465043944198,0.10117330255818427,3.07365675659867,0.14814814814814814
5,3.249050680456952,0.10752067705327947,3.039389590720634,0.11711711711711711
6,3.145950129500351,0.12810155799192152,2.886487054395246,0.1941941941941942
7,3.028631986437176,0.15483746874398924,2.8064652937907235,0.2042042042042042
8,2.9123816200805916,0.18503558376610887,2.848562911466077,0.1921921921921922
9,2.8698915371782023,0.18022696672437008,2.5194776222870514,0.2872872872872873
10,2.7603946196663767,0.20600115406809003,2.8447673592839515,0.17917917917917917
11,2.683457353065096,0.21658011155991536,2.3948076993256837,0.2732732732732733
12,2.630032849279728,0.2285054818234276,2.415553837089806,0.2752752752752753
13,2.5624724678132003,0.24023850740527025,2.3678426694822265,0.3083083083083083
14,2.502078757191603,0.25774187343719945,2.1850676925571353,0.34234234234234234
15,2.4647072193415767,0.26774379688401617,2.2760531713774017,0.3133133133133133
16,2.4357964464232746,0.27255241392575497,1.9943649861905668,0.4084084084084084
17,2.348220018887433,0.2994806693594922,2.077286727435596,0.41041041041041043
18,2.296667420880156,0.30813618003462206,1.972298572013328,0.3953953953953954
19,2.2517591087743396,0.32583189074822083,1.85842421200421,0.4574574574574575
20,2.1748435800867507,0.33852663973841124,1.8102293284209043,0.43743743743743746
21,2.1217037980706444,0.35679938449701865,1.7628446020282902,0.46146146146146144
22,2.1141788639869112,0.3625697249471052,1.6856290874061164,0.4824824824824825
23,2.024578337440997,0.3800730909790344,1.6104009672924802,0.5055055055055055
24,1.9809492204849204,0.3983458357376419,1.5195980693723585,0.5505505505505506
25,1.8768951977920385,0.4270051933064051,1.592705695717423,0.5065065065065065
26,1.8778075910022705,0.4212348528563185,1.6554152687509973,0.48848848848848847
27,1.8373215136149224,0.4377764954799,1.3300623983234257,0.6126126126126126
28,1.7883508237973387,0.45393344874014235,1.830290216702718,0.43243243243243246
29,1.7392725424024549,0.4648970955953068,1.3069398737287856,0.6066066066066066
30,1.7175375436860614,0.46758992113868053,1.2867545756969128,0.5885885885885885
31,1.666029445298201,0.4822081169455665,1.592226335594246,0.4924924924924925
32,1.6560971218018514,0.48740142335064435,1.4977615107525815,0.5615615615615616
33,1.6032070229662958,0.5054818234275822,1.1492501797976795,0.6446446446446447
34,1.5470535799869554,0.5204847085978073,1.400235053535935,0.5625625625625625
35,1.5293723400291697,0.5268320830929025,1.1896614734832947,0.6366366366366366
36,1.4989551162921504,0.5327947682246585,1.377882918080052,0.5615615615615616
