epoch,train_loss,train_acc,val_loss,val_acc
0,4.113075612878641,0.04232609495767391,3.6927517617906296,0.06506506506506507
1,3.6647352715998744,0.07397865292602135,3.3995521932512194,0.09309309309309309
2,3.46824433560489,0.09827015090172984,3.3414105407229893,0.0960960960960961
3,3.2834619348172893,0.11244019138755981,3.1045555431205587,0.14914914914914915
4,3.1696853563984746,0.1269782848730217,3.170819913541471,0.13413413413413414
5,3.0401275808160957,0.15311004784688995,2.730583548665166,0.21621621621621623
6,2.922570803606822,0.17556128082443873,3.0843531130789756,0.16316316316316315
7,2.798059371538271,0.19470003680529996,2.924915715380832,0.17717717717717718
8,2.719148424472886,0.21678321678321677,2.379740980891017,0.2902902902902903
9,2.622676388410948,0.23794626426205373,2.3427454864417947,0.2882882882882883
10,2.530727308113258,0.25303643724696356,2.1472811164321364,0.3763763763763764
11,2.4632674603502585,0.2613176297386824,2.1783181477834037,0.33433433433433435
12,2.3947852373912926,0.28505704821494293,2.03375228854629,0.37237237237237236
13,2.304982198614121,0.2994111152005889,1.8834365717283599,0.4264264264264264
14,2.2525133757543863,0.32627898417372103,1.8201513961032108,0.44744744744744747
15,2.191989852831914,0.3299595141700405,1.9636923721483401,0.3993993993993994
16,2.1039752902289632,0.3640044166359956,1.871393280463653,0.4344344344344344
17,2.061586499960053,0.3689731321310269,1.5866797520472362,0.5125125125125125
18,1.9963087600340157,0.388847994111152,1.6467137297352512,0.46646646646646645
19,1.9704900883031233,0.40614648509385354,1.7836067346003917,0.47047047047047047
20,1.9028134269665216,0.41682002208318,1.4178437233209849,0.5865865865865866
21,1.908897145513142,0.41185130658814867,1.4969777830608852,0.5305305305305306
22,1.8457813118150843,0.437615016562385,1.7812053090459234,0.4544544544544545
23,1.7949473053205964,0.4414795730585204,1.5101715511268563,0.5125125125125125
