epoch,train_loss,train_acc,val_loss,val_acc
0,4.195676453639183,0.028524107471475893,3.9134817008857614,0.04804804804804805
1,3.842794387885477,0.05336768494663231,3.6156976106049896,0.07007007007007007
2,3.5574542222147616,0.07195436142804564,3.3686881864870393,0.0990990990990991
3,3.3538447346018656,0.0979020979020979,3.0670906423448443,0.13413413413413414
4,3.2296181291967003,0.1201693043798307,2.931452305825265,0.1841841841841842
5,3.099798259815838,0.13838792786161208,2.848385129485641,0.17217217217217218
6,2.991546325838035,0.15568641884431358,2.9094396372576496,0.16516516516516516
7,2.8959139277928885,0.16543982333456017,2.7133857008215188,0.1941941941941942
8,2.7746100516980916,0.19948472580051527,3.148817052354326,0.15815815815815815
9,2.7133134696954833,0.21089436878910564,2.3761744690132334,0.2992992992992993
10,2.6563918047368986,0.22175193227824808,2.269490502140782,0.33933933933933935
11,2.5618754234391186,0.23702613176297388,2.272337148616741,0.3233233233233233
12,2.5294437755062424,0.2517482517482518,2.3037756023941576,0.33633633633633636
13,2.4168004827285277,0.27972027972027974,2.2002105421728797,0.3173173173173173
14,2.3517258119881483,0.2981229297018771,2.053724132261954,0.36736736736736736
15,2.260963728026866,0.31652557968347445,2.005364930904186,0.3923923923923924
16,2.2166456662867056,0.3244387191755613,1.777432760438165,0.48148148148148145
17,2.188784151424763,0.33989694516010305,2.0322321824006013,0.3943943943943944
18,2.1105805098856902,0.3651085756348914,1.7463271237231113,0.4694694694694695
19,2.0602055441863754,0.37946264262053736,1.7023611561552778,0.46846846846846846
20,2.0168017506116795,0.38240706661759294,1.7651375548856274,0.46146146146146144
21,1.9697485614182715,0.3930806036069194,1.4578182524269647,0.5905905905905906
22,1.9313108928071079,0.41148325358851673,1.6431168208012472,0.5095095095095095
23,1.9099517266101858,0.4251012145748988,1.5199724114812292,0.5355355355355356
24,1.8150969023734365,0.43301435406698563,1.3260134007479694,0.5965965965965966
25,1.7649217350850617,0.451417004048583,1.4689115215469528,0.5345345345345346
26,1.7268669890444814,0.46632315053367684,1.4881729957935688,0.5315315315315315
27,1.7038039174815245,0.4751564225248436,1.2918054411957811,0.6126126126126126
28,1.6239179211326238,0.493006993006993,1.3064458643471275,0.5925925925925926
29,1.5770399043083543,0.5086492454913507,1.20096054079535,0.6366366366366366
30,1.5571554536366665,0.5101214574898786,1.1732023942458618,0.6216216216216216
31,1.527889967535101,0.5222672064777328,1.0788960644194074,0.6746746746746747
32,1.48967628163979,0.5364372469635628,0.9926008892966224,0.6946946946946947
33,1.4482371957590794,0.5548398969451601,1.106785197635074,0.6656656656656657
34,1.4204014978471995,0.5531836584468164,0.9233164819511207,0.7147147147147147
35,1.3595239798461949,0.5704821494295178,1.0045945585907639,0.6526526526526526
36,1.3191275501409172,0.5826278984173721,0.9847604392527102,0.6676676676676677
37,1.3399177440001677,0.582995951417004,0.9893560379713744,0.6876876876876877
