epoch,train_loss,train_acc,val_loss,val_acc
0,4.178882549297823,0.028708133971291867,3.9552363246768802,0.04704704704704705
1,3.837153908782555,0.056128082443871914,3.571963828127902,0.08108108108108109
2,3.5487945393950877,0.08778064041221936,3.302490200008358,0.1091091091091091
3,3.3720441167302813,0.10599926389400073,3.154672082360681,0.13413413413413414
4,3.200877375316655,0.12605815237394186,2.907934432750469,0.1991991991991992
5,3.079493959554645,0.14482885535517115,2.861826142749271,0.2022022022022022
6,2.998981562878746,0.16507177033492823,2.7260346257531487,0.23323323323323322
7,2.8678678008708878,0.1902834008097166,2.5993528258693113,0.25225225225225223
8,2.765366550135972,0.20334928229665072,2.354859723462476,0.32232232232232233
9,2.706692374888965,0.2213838792786161,2.383831751358521,0.32232232232232233
10,2.619742991777742,0.23941847626058152,2.296832975563225,0.2872872872872873
11,2.553523355079654,0.2583732057416268,2.2423267238013618,0.3333333333333333
12,2.485416008700419,0.26628634523371364,2.357161288504844,0.3033033033033033
13,2.4081691389448907,0.2834008097165992,2.0973201895857954,0.38038038038038036
14,2.3632804864813926,0.298675009201325,2.0099231900872887,0.3923923923923924
15,2.267937030342953,0.3277511961722488,2.0943796075022854,0.3793793793793794
16,2.259368934568167,0.3259109311740891,1.8746765751738448,0.43243243243243246
17,2.1612392878506084,0.3520426941479573,1.8167020908227793,0.4184184184184184
18,2.150621401636224,0.35793154214206846,1.7506025512893875,0.46346346346346345
19,2.0686263692348286,0.3730217151269783,1.7021177245809271,0.4854854854854855
20,2.02236383909858,0.3917924181082076,1.5430410436920456,0.5335335335335335
21,1.985743068007805,0.395656974604343,1.5369503032695782,0.5355355355355356
22,1.8984446489595954,0.4116672800883327,1.506851353922167,0.5265265265265265
23,1.8915553565055165,0.4217887375782113,1.6899819968340992,0.4844844844844845
24,1.8314143145044894,0.43283032756716966,1.3177727780661903,0.5975975975975976
25,1.7777493700719642,0.44810452705189546,1.4338567381029252,0.5425425425425425
26,1.731564461987467,0.46963562753036436,1.4299990790742296,0.5585585585585585
27,1.7006697261601105,0.47754876702245125,1.2115237494488735,0.6176176176176176
28,1.6551087763891266,0.49466323150533675,1.260596981277695,0.5885885885885885
29,1.637969008473118,0.4904306220095694,1.2412998249103595,0.6116116116116116
30,1.5952180431834204,0.5027603974972396,1.1190651485750507,0.6276276276276276
31,1.5789736826980556,0.5149061464850938,1.119795340198177,0.6506506506506506
32,1.509386723823393,0.5334928229665071,1.2298732713774756,0.6296296296296297
33,1.4779090411881555,0.5436142804563857,1.3074779505724903,0.6126126126126126
