epoch,train_loss,train_acc,val_loss,val_acc
0,0.043610173042374425,0.0,0.0,0.0
1,0.08728989687832919,0.03125,0.0,0.0
2,0.13057439495818784,0.03125,0.0,0.0
3,0.1749381489223904,0.0234375,0.0,0.0
4,0.2197127727547077,0.025,0.0,0.0
5,0.26417322351474953,0.026041666666666668,0.0,0.0
6,0.3087959915700585,0.022321428571428572,0.0,0.0
7,0.3533786378725611,0.01953125,0.0,0.0
8,0.39801369773017037,0.020833333333333332,0.0,0.0
9,0.4418615427884189,0.01875,0.0,0.0
10,0.4850067947850083,0.019886363636363636,0.0,0.0
11,0.5278290738963117,0.018229166666666668,0.0,0.0
12,0.5719066244183164,0.019230769230769232,0.0,0.0
13,0.6154696339308613,0.020089285714285716,0.0,0.0
14,0.6589761406484277,0.01875,0.0,0.0
15,0.70233413426563,0.01953125,0.0,0.0
16,0.7460176679823134,0.01838235294117647,0.0,0.0
17,0.7891784147782759,0.019097222222222224,0.0,0.0
18,0.8325200032706213,0.018092105263157895,0.0,0.0
19,0.8760007511485707,0.0171875,0.0,0.0
20,0.9190975535999645,0.01636904761904762,0.0,0.0
21,0.9619022234521731,0.015625,0.0,0.0
22,1.0050971676604916,0.016304347826086956,0.0,0.0
23,1.0481682257218794,0.016927083333333332,0.0,0.0
24,1.0914901771930734,0.0175,0.0,0.0
25,1.1357052446615816,0.016826923076923076,0.0,0.0
26,1.1782951499476577,0.017361111111111112,0.0,0.0
27,1.2205113401316634,0.017857142857142856,0.0,0.0
28,1.2638734181722004,0.017241379310344827,0.0,0.0
29,1.3089434450322932,0.016666666666666666,0.0,0.0
30,1.3528462997590653,0.016129032258064516,0.0,0.0
31,1.3959822510228013,0.015625,0.0,0.0
32,1.4374901020165645,0.016098484848484848,0.0,0.0
33,1.481253773275048,0.016544117647058824,0.0,0.0
34,1.5249363918497105,0.01607142857142857,0.0,0.0
35,1.5690123480979843,0.015625,0.0,0.0
36,1.6122663815816243,0.015202702702702704,0.0,0.0
37,1.6555391224947842,0.014802631578947368,0.0,0.0
38,1.6981041696336534,0.014423076923076924,0.0,0.0
39,1.7414551840888128,0.0140625,0.0,0.0
40,1.7837345335218642,0.014481707317073171,0.0,0.0
41,1.826667434037334,0.01488095238095238,0.0,0.0
42,1.8694862067097364,0.014534883720930232,0.0,0.0
43,1.9122656475413928,0.014204545454545454,0.0,0.0
44,1.9548812249694207,0.013888888888888888,0.0,0.0
45,1.9977650257072064,0.014266304347826086,0.0,0.0
46,2.0397562787990378,0.015292553191489361,0.0,0.0
47,2.081331643191251,0.016276041666666668,0.0,0.0
48,2.124893328156134,0.016581632653061226,0.0,0.0
49,2.1694532355876883,0.01625,0.0,0.0
50,2.2121000867901426,0.017769607843137254,0.0,0.0
51,2.254142722698173,0.017427884615384616,0.0,0.0
52,2.295604879205877,0.018278301886792452,0.0,0.0
53,2.338892238308685,0.018518518518518517,0.0,0.0
54,2.3813211508471555,0.019318181818181818,0.0,0.0
55,2.425872402961808,0.018973214285714284,0.0,0.0
56,2.4693891881692287,0.01864035087719298,0.0,0.0
57,2.5115345222781404,0.018318965517241378,0.0,0.0
58,2.5531048148569435,0.018008474576271187,0.0,0.0
59,2.5957870676059915,0.017708333333333333,0.0,0.0
60,2.6373656349952777,0.017930327868852458,0.0,0.0
61,2.6802836861273254,0.018145161290322582,0.0,0.0
62,2.722693120590364,0.018353174603174604,0.0,0.0
63,2.7649633089701333,0.0185546875,0.0,0.0
64,2.807248187787605,0.01875,0.0,0.0
65,2.8508751946266253,0.01893939393939394,0.0,0.0
66,2.8929232154229676,0.01912313432835821,0.0,0.0
67,2.9344227578904896,0.019301470588235295,0.0,0.0
68,2.976288164504851,0.01947463768115942,0.0,0.0
69,3.0200738714198874,0.019196428571428573,0.0,0.0
70,3.0625647920550723,0.018926056338028168,0.0,0.0
71,3.107109440697564,0.019097222222222224,0.0,0.0
