epoch,train_loss,train_recon,train_kld,val_loss,val_recon,val_kld
0,3753.9262584058542,3438.6926819620253,78.80839385986329,3140.3324672328577,2923.7120206143645,54.155108660907004
1,2393.7545811906643,2159.4297740308543,58.58120310336729,2051.078977414915,1811.3709881756756,59.92699446883407
2,1896.053223892405,1695.717986056171,50.08381158370006,1755.7974067817818,1554.7517194929305,50.261419133977725
3,1748.0572673556171,1552.1040397547467,48.988307131996635,1638.6420590512387,1455.3580650963463,45.82099891639687
4,1649.1705955795094,1456.597910897943,48.14317147943038,1571.1921100788288,1377.379176051051,48.453232590500654
5,1572.4167461926424,1381.0429749307752,47.843442622317546,1479.3027021161786,1292.4768019973098,46.70647573232412
6,1535.3561869560917,1334.4986414655855,50.21438784056072,1452.7943187327953,1257.5722108827576,48.80553020061077
7,1470.6558235265031,1269.380195559731,50.318907455251185,1431.5737710366616,1222.6559176363864,52.22946270855817
8,1441.2042579361155,1232.0186146410206,52.296412253078024,1407.2099863535411,1197.0266467639515,52.54583532507117
9,1382.1301906151107,1176.6583842217167,51.3679515983485,1350.5620161176803,1146.0883608217594,51.118413762883975
10,1354.2386656942247,1144.5598484473892,52.41970415718948,1347.1537426097973,1139.3697701607857,51.945992959512246
11,1354.3906114022943,1138.752937722508,53.90941733831092,1344.5181851773648,1123.231473661161,55.32167812343594
12,1326.1550428945807,1112.5078267157833,53.4118037356606,1327.186160770145,1114.507693240115,53.16961724908502
13,1304.4435682852056,1087.9020056615902,54.13539073316357,1289.222514506694,1078.691236158033,52.632820137031565
14,1285.837063019185,1070.3306288320807,53.87660877855518,1272.3402445414165,1054.8929632757759,54.36181674227939
15,1275.218612786788,1054.7711932604825,55.11185515198527,1251.861621387012,1032.3094608280155,54.888042644695474
16,1261.4266762262657,1040.3915762213212,55.258775039866,1248.0699879567067,1033.2557694413163,53.703554873232605
17,1277.550663815269,1050.480237589003,56.76760636341723,1259.2404650744495,1036.6604465793919,55.645004684860645
18,1248.4745747626582,1024.43442259197,56.010038583489916,1243.284933370871,1024.8500336273773,54.60872518025838
19,1236.867165249209,1008.678037851068,57.04728208131428,1230.6665249233608,1008.1255014780405,55.63525919107584
20,1243.8871841623813,1015.3765223249604,57.12766511168661,1232.2292829939315,1012.0988117023273,55.032616539879726
21,1225.0305589893196,994.8038938884494,57.55666604343849,1224.5892445179554,998.4149784550175,56.54357125069405
22,1213.0587278728244,981.0402714596519,58.004613485215586,1222.4425499718468,997.2620687093344,56.29512001014687
23,1214.4713082229034,982.5668506477452,57.97611346667326,1210.8082477008259,989.2619367414289,55.38657853410051
24,1201.0304477353639,966.515371588212,58.62876942308643,1217.414013622998,979.4130087118368,59.50025180820469
25,1201.8516947685919,967.2725697191456,58.64478095332279,1210.0313164727227,972.683910472973,59.33684972814611
26,1195.3906800089003,957.9972223595728,59.348364489591575,1209.6337831972598,979.6805389373749,57.488311248259976
27,1176.0193377917326,937.9313890674446,59.52198806955845,1186.6743002768394,951.2779209873936,58.84909335605136
28,1180.050289260285,941.2543679539161,59.698979360846025,1197.735817849099,953.4848070726977,61.06275144162717
29,1183.1820806962025,941.6149772547468,60.39177520365654,1204.0427800847722,962.7503959037163,60.323095373205234
30,1175.7333057258702,933.2069484276108,60.63158936319472,1185.5260221158658,945.347802392236,60.04455404501181
31,1178.3269494165347,936.0213910452927,60.576390751705894,1192.0808757976727,943.4409863965528,62.15997461084131
32,1158.7125259592563,913.8186362737342,61.22347168741347,1172.8564795264015,925.4557189024963,61.85018902569562
33,1159.8783845925632,915.8291670787183,61.012303837643394,1184.279416134885,946.5079043887638,59.44287750885651
34,1152.7019389092168,908.1890550830697,61.128219874901106,1180.619825880568,927.5914752643268,63.2570875318678
35,1160.6962532140033,914.3016768443433,61.5986459080177,1171.4168162302929,949.5525569514828,55.466064758606265
36,1151.2468422418908,904.157080078125,61.77244227928451,1167.5229369994995,925.3444171710773,60.54463139286748
37,1147.6226636669303,899.4231667820411,62.049876539013056,1170.0007703015515,925.1600653387762,61.210176973848846
38,1143.1289390081092,895.6388195955301,61.87252796028234,1173.223314134447,931.2954658760323,60.481962614469936
39,1139.1479461283623,891.2551733089399,61.97319258677808,1165.947826732983,922.1815213651151,60.94157615867821
40,1132.103103985364,882.8470999802215,62.31400266236897,1170.5957422266017,918.7223595665979,62.968346031578456
41,1132.9923927017405,882.8779692444621,62.52860458953471,1163.365378073386,918.3973279920546,61.24201307019911
42,1117.735917721519,868.0065985957278,62.432329511038866,1156.7798980621246,909.4708570875563,61.827261893240895
43,1121.7907578866693,871.2269790842563,62.640944893752476,1157.4882362831581,907.0821417120245,62.60152730855856
44,1130.1050595826741,877.6364387608781,63.11715705968157,1161.3756950309685,913.5319284127878,61.96094098248639
45,1116.179668957674,864.1950726859177,62.996150419983685,1162.016968140015,925.9165874859234,59.025097607373
46,1119.0037443136866,866.3319756230221,63.16794333156151,1164.7440037693943,899.9319221565315,66.20302156404452
47,1115.3067147943038,861.4768801918513,63.457457298568535,1158.2805970032532,909.1093427411787,62.2928149096362
