epoch,train_loss,train_recon,train_kld,val_loss,val_recon,val_kld
0,4843.6305429193035,4574.778189280063,67.21308868987651,3624.746922703954,3494.082058621121,32.6662176397589
1,3390.434901602057,3296.954160897943,23.370188701001904,3327.2704951044793,3209.489919607107,29.445145355927217
2,3307.51952383307,3209.5634122824367,24.489026284519632,3250.3905428866365,3169.494776026026,20.223945411475928
3,3237.421580795095,3157.3160428204114,20.026383730731432,3205.834179883008,3131.645872434935,18.54707559427103
4,3216.4556912579114,3134.7787282436707,20.419241951085343,3202.723852759009,3123.9191730793295,19.701170515608382
5,3180.344078817247,3104.737576641614,18.901625003090388,3154.217215262137,3080.0608851038537,18.539084586295278
6,3145.529464992089,3071.804922369462,18.43113681455202,3129.6051598473473,3059.7876841685434,17.454367117361503
7,3129.1121959058546,3055.7738750988924,18.33458056872404,3108.785449512012,3038.8228071821823,17.49065873429582
8,3114.698145767405,3041.380258603639,18.329470226432704,3097.4893917354857,3029.6721604416916,16.954309923632128
9,3105.623731704905,3031.9264017998416,18.424332167227057,3095.8790939376877,3022.7102962337335,18.29219533253957
10,3089.896625296677,3016.319704311709,18.394230275214472,3094.295858358358,3010.571950857107,20.930976630927802
11,3102.4008850870255,3023.3183049841773,19.77064405030842,3082.805842952327,3015.6880278716217,16.779451524889147
12,3077.439225672468,2999.5797591969936,19.464863943751855,3069.0720329704704,2995.2211039164163,18.462731255425346
13,3061.5101883900315,2983.7260210640825,19.446039001851144,3057.4953508195695,2983.212302145896,18.570766750637357
14,3057.078948279272,2977.9210714992087,19.789468267899526,3047.808398241992,2973.386748076201,18.60541700147413
15,3046.7094269185127,2968.64649179193,19.515737171414532,3042.6300753878877,2969.14867992993,18.370346497009706
16,3037.30195065269,2957.618710443038,19.920809019064603,3035.4504739114113,2954.756123310811,20.173581555798965
17,3020.133828619462,2939.2434829905064,20.222587353670143,3027.915206221847,2942.476222316066,21.359743990816987
18,3003.625645272943,2921.1314873417723,20.62353737746613,3001.990642986737,2919.303326764264,20.671823175103814
19,2998.090916732595,2911.652361056171,21.60963532653036,2988.546845673799,2903.2396849974975,21.32678931372779
20,2984.670670984968,2898.1795045490508,21.622790450084057,2981.3838975694443,2896.7350201764266,21.162223533347802
21,2972.890573081487,2886.747087618671,21.535870631737044,2986.1969880036286,2901.2578672422424,21.234775058261388
22,2972.638434533228,2883.9270347112342,22.177852553355542,2976.024974192943,2890.2047672672675,21.45505441965403
23,2967.953688686709,2879.7889932753164,22.041175571876238,2968.5023558714965,2883.483782610736,21.254639618866914
24,2963.134434335443,2874.1344442246836,22.249996059755734,2965.6503495683182,2879.1302415696946,21.630027916099692
25,2953.831222804589,2863.968458267405,22.465693838385086,2974.673949339965,2883.118180680681,22.888945189085568
26,2950.4554959454113,2860.095092464399,22.590100735048704,2960.7465942505005,2876.41308887012,21.083375963243515
27,2952.9274278085445,2862.1420366890825,22.696346891379054,2981.2692086617867,2887.6442243024276,23.40624613566203
28,2952.8125247231014,2861.998187796677,22.70358656871168,2959.225021896897,2874.5213533846345,21.175916883680557
29,2946.413439477848,2853.6011273734175,23.203079648561115,2963.070116991992,2866.045852493118,24.25606314627616
30,2942.1947438686707,2851.33692147943,22.71445721976365,2957.587003018644,2870.7648605636887,21.705534422361815
31,2941.7468008306964,2849.978851859177,22.941988807388498,2952.810932025776,2865.401679022773,21.852318779961603
32,2937.1497750197786,2844.428693631329,23.180270038073576,2947.6114591153655,2859.7654725037537,21.96149115424018
33,2934.9259815071205,2841.855113973497,23.26771976132936,2951.959916948198,2859.7538202264764,23.05152740325775
34,2932.0662826344937,2839.5588582871837,23.12685684010952,2953.5495691003503,2866.5958223848847,21.73843631228885
35,2929.5911169897154,2836.8268863726266,23.191059296040596,2950.788503347097,2858.865701639139,22.980702076588308
36,2925.953849386867,2833.412225573576,23.1354040218305,2954.5563102164665,2863.972581956957,22.645933714476193
37,2931.1842859968356,2837.723281744462,23.365248590783228,2950.852960382257,2861.8639303365867,22.247259833075262
