epoch,train_loss,train_acc,val_loss,val_acc
0,4.266406742530533,0.030379746835443037,4.209000738772067,0.035035035035035036
1,3.9833220035214967,0.041455696202531644,3.7873486630074136,0.05105105105105105
2,3.751533383357374,0.06392405063291139,3.68000528452036,0.07807807807807808
3,3.5530558477474163,0.08354430379746836,3.327906994967609,0.12312312312312312
4,3.3855907609191123,0.10949367088607595,3.124481522404515,0.15015015015015015
5,3.2338652822035776,0.13639240506329114,2.941096123274382,0.17217217217217218
6,3.121074541912803,0.14113924050632912,3.1119308027777226,0.17517517517517517
7,3.0366928058334546,0.1661392405063291,2.83927636891156,0.18518518518518517
8,2.9057474371753163,0.185126582278481,2.80360265727993,0.2172172172172172
9,2.8481818325911896,0.1920886075949367,2.6859690591737673,0.2072072072072072
10,2.7663718235643606,0.2060126582278481,2.469737556484249,0.2832832832832833
11,2.695131615143788,0.225,2.630405860620218,0.23023023023023023
12,2.6337025865723813,0.23639240506329115,2.3553764915561772,0.3283283283283283
13,2.5786556171465524,0.254746835443038,2.234327185261357,0.34034034034034033
14,2.4639267830909053,0.2737341772151899,2.49659517195609,0.2702702702702703
15,2.4475069148631037,0.27658227848101263,2.1713220273648894,0.35535535535535534
16,2.411025901987583,0.27753164556962023,2.499117142206675,0.2912912912912913
17,2.3548463911949833,0.2955696202531646,2.350854349088621,0.3033033033033033
18,2.302983817571326,0.2958860759493671,2.064007622940285,0.37737737737737737
19,2.2402134533169904,0.31867088607594934,1.9900551899536714,0.3943943943943944
20,2.1701197497452362,0.33860759493670883,1.9611566766007646,0.3993993993993994
21,2.158881191664104,0.3493670886075949,2.1679665121110947,0.34434434434434436
22,2.172752575632892,0.35253164556962024,2.088148177923025,0.38538538538538536
23,2.1122999505151676,0.3512658227848101,1.8842857336258148,0.4344344344344344
24,2.0659636443174336,0.3458860759493671,2.4833158866779224,0.27927927927927926
25,1.9781757472436639,0.3977848101265823,2.0302538308534057,0.3943943943943944
26,2.0163632745984232,0.38259493670886074,1.774590491651892,0.48348348348348347
27,1.9341715637641617,0.4012658227848101,1.800943255901814,0.4644644644644645
28,1.886935860295839,0.41740506329113924,2.0155146417913734,0.4064064064064064
29,1.8678057676629176,0.42120253164556964,1.8572966837668203,0.4314314314314314
