epoch,train_loss,train_acc,val_loss,val_acc
0,4.185565599610534,0.021835443037974682,4.083109309604099,0.03803803803803804
1,3.8587155456784403,0.05063291139240506,4.106239333644405,0.05905905905905906
2,3.684328712390948,0.05949367088607595,3.4744056650587507,0.08508508508508508
3,3.580016239987144,0.07310126582278481,3.4085657033357055,0.08308308308308308
4,3.507006391694274,0.08354430379746836,3.244630548211786,0.12212212212212212
5,3.4035862427723558,0.10443037974683544,3.230748815937443,0.13113113113113112
6,3.308123325999779,0.1069620253164557,3.303060108238274,0.13413413413413414
7,3.241591207890571,0.11392405063291139,3.1563592040622317,0.12512512512512514
8,3.1559562713285034,0.13765822784810128,2.893847845696114,0.18018018018018017
9,3.037423925761935,0.15759493670886077,2.864304261164622,0.17317317317317318
