epoch,train_loss,train_acc,val_loss,val_acc
0,4.1629879360564015,0.029076186970923814,3.8843119192171143,0.04604604604604605
1,3.847444481826855,0.05189547294810453,3.679058404536815,0.06306306306306306
2,3.563155512797468,0.08207581891792418,3.2603032827615976,0.11511511511511512
3,3.351579136650133,0.10434302539565697,3.1899982651432714,0.11711711711711711
4,3.207519850048196,0.111152005888848,2.9616881567197995,0.17117117117117117
5,3.072405808630962,0.14133235185866766,2.883943326480396,0.17617617617617617
6,2.968252261684447,0.159735001840265,2.9024411801461345,0.18018018018018017
7,2.8867460532709655,0.17280088332719912,2.8156389696104034,0.2072072072072072
8,2.8401267364440175,0.18586676481413322,2.3909010161628,0.2732732732732733
9,2.7210084225791844,0.20463746779536254,2.453939136203464,0.2752752752752753
10,2.6865050311820404,0.20813397129186603,2.479575697962825,0.25725725725725723
11,2.5998351962679576,0.23647405226352594,2.2838842405809894,0.3113113113113113
12,2.5722534559121413,0.22948104527051896,2.130509581532445,0.3483483483483483
13,2.4998447336955767,0.24641148325358853,2.270469337612301,0.34634634634634637
14,2.4009091296001177,0.2754876702245123,2.1331553382797166,0.3433433433433433
15,2.3511619675804423,0.28763341921236657,2.140235103286422,0.35435435435435436
