epoch,train_loss,train_recon,train_kld,val_loss,val_recon,val_kld
0,3272.9208341574367,3272.9208341574367,0.0,3076.552020770771,3076.552020770771,0.0
1,2718.4306183247627,2718.4306183247627,0.0,2022.8466503612988,2022.8466503612988,0.0
2,1764.2491334553006,1764.2491334553006,0.0,1503.3529613597973,1503.3529613597973,0.0
3,1461.2516057654273,1461.2516057654273,0.0,1320.4224576138638,1320.4224576138638,0.0
4,1292.4859640773338,1292.4859640773338,0.0,1205.2260228978978,1205.2260228978978,0.0
5,1147.095617212223,1147.095617212223,0.0,1034.1600189056244,1034.1600189056244,0.0
6,1030.8804409365111,1030.8804409365111,0.0,973.2474500868055,973.2474500868055,0.0
7,947.3643956437895,947.3643956437895,0.0,894.7709760541792,894.7709760541792,0.0
8,894.6585820065269,894.6585820065269,0.0,836.9178387371746,836.9178387371746,0.0
9,853.0863262707674,853.0863262707674,0.0,816.2356721956331,816.2356721956331,0.0
10,806.1762163765823,806.1762163765823,0.0,765.4690696555931,765.4690696555931,0.0
11,776.2443192494067,776.2443192494067,0.0,741.2252623717468,741.2252623717468,0.0
12,740.9094448427611,740.9094448427611,0.0,734.1033357576326,734.1033357576326,0.0
13,722.8371959058544,722.8371959058544,0.0,705.2550348199762,705.2550348199762,0.0
14,688.6342804341376,688.6342804341376,0.0,670.1933691504004,670.1933691504004,0.0
15,680.0949577234968,680.0949577234968,0.0,669.3103142204704,669.3103142204704,0.0
16,651.3263718230814,651.3263718230814,0.0,626.3172645301552,626.3172645301552,0.0
17,635.9189221345925,635.9189221345925,0.0,618.2578418262012,618.2578418262012,0.0
18,617.2949190936511,617.2949190936511,0.0,624.799781226539,624.799781226539,0.0
19,604.3996912702729,604.3996912702729,0.0,603.8135093100914,603.8135093100914,0.0
20,593.388294538667,593.388294538667,0.0,602.2898792347034,602.2898792347034,0.0
21,588.9978367286392,588.9978367286392,0.0,607.034350268237,607.034350268237,0.0
22,589.4366986624802,589.4366986624802,0.0,591.7591321790541,591.7591321790541,0.0
23,575.2415069966377,575.2415069966377,0.0,622.8982952679241,622.8982952679241,0.0
24,573.3191820361947,573.3191820361947,0.0,590.7058943709334,590.7058943709334,0.0
25,570.934248294106,570.934248294106,0.0,596.410669458521,596.410669458521,0.0
26,552.9142423605617,552.9142423605617,0.0,571.7920332441817,571.7920332441817,0.0
27,556.6472294674644,556.6472294674644,0.0,577.1095719743181,577.1095719743181,0.0
28,558.5767939700356,558.5767939700356,0.0,585.8818281171797,585.8818281171797,0.0
29,554.6789742385284,554.6789742385284,0.0,575.4230353400276,575.4230353400276,0.0
30,563.1515699169304,563.1515699169304,0.0,593.1586791869995,593.1586791869995,0.0
31,539.0215471098695,539.0215471098695,0.0,576.5735926356043,576.5735926356043,0.0
